"sub"	"RT"	"correct"	"category"	"condition"	"conditionName"	"repeatDist"	"targetItem"	"conditionCheck"	"categoryNum"	"phase"	"test"	"conditionNum"	"indivCountC1"	"indivCountC2"	"indivCountC3"	"indivCountC4"
"406"	"12"	1257	1	"SmallFam"	1	"uniform"	0	"SmallFam10.jpg"	1	2	"SixItems"	6	1	5	8	8	9
"407"	"12"	2352	1	"BigFam"	2	"mixed"	0	"BigFam18.jpg"	2	1	"SixItems"	6	2	5	8	8	9
"408"	"12"	1281	1	"BigFam"	1	"uniform"	0	"BigFam4.jpg"	1	1	"SixItems"	6	1	5	8	8	9
"409"	"12"	1438	1	"SmallFam"	1	"uniform"	0	"SmallFam18.jpg"	1	2	"SixItems"	6	1	5	8	8	9
"410"	"12"	1108	1	"BigFam"	1	"uniform"	0	"BigFam18.jpg"	1	1	"SixItems"	6	1	5	8	8	9
"411"	"12"	3707	1	"SmallFam"	2	"mixed"	0	"SmallFam15.jpg"	2	2	"SixItems"	6	2	5	8	8	9
"412"	"12"	1163	1	"SmallFam"	1	"uniform"	0	"SmallFam9.jpg"	1	2	"SixItems"	6	1	5	8	8	9
"413"	"12"	1409	1	"SmallFam"	2	"mixed"	0	"SmallFam18.jpg"	2	2	"SixItems"	6	2	5	8	8	9
"414"	"12"	2399	1	"BigFam"	2	"mixed"	0	"BigFam1.jpg"	2	1	"SixItems"	6	2	5	8	8	9
"415"	"12"	2166	1	"SmallFam"	2	"mixed"	0	"SmallFam10.jpg"	2	2	"SixItems"	6	2	5	8	8	9
"416"	"12"	1858	1	"BigFam"	1	"uniform"	0	"BigFam11.jpg"	1	1	"SixItems"	6	1	5	8	8	9
"417"	"13"	1473	1	"BigFam"	2	"mixed"	0	"BigFam20.jpg"	2	1	"SixItems"	6	2	13	14	16	13
"418"	"13"	1071	1	"BigFam"	1	"uniform"	0	"BigFam3.jpg"	1	1	"SixItems"	6	1	13	14	16	13
"419"	"13"	878	1	"BigFam"	2	"mixed"	0	"BigFam12.jpg"	2	1	"SixItems"	6	2	13	14	16	13
"420"	"13"	3099	1	"SmallFam"	1	"uniform"	0	"SmallFam2.jpg"	1	2	"SixItems"	6	1	13	14	16	13
"421"	"13"	3746	1	"SmallFam"	2	"mixed"	0	"SmallFam9.jpg"	2	2	"SixItems"	6	2	13	14	16	13
"422"	"13"	2264	1	"BigFam"	1	"uniform"	0	"BigFam9.jpg"	1	1	"SixItems"	6	1	13	14	16	13
"423"	"13"	1746	1	"SmallFam"	2	"mixed"	0	"SmallFam12.jpg"	2	2	"SixItems"	6	2	13	14	16	13
"424"	"13"	2910	1	"BigFam"	2	"mixed"	0	"BigFam5.jpg"	2	1	"SixItems"	6	2	13	14	16	13
"425"	"13"	1444	1	"BigFam"	2	"mixed"	0	"BigFam16.jpg"	2	1	"SixItems"	6	2	13	14	16	13
"426"	"13"	3291	1	"BigFam"	1	"uniform"	0	"BigFam6.jpg"	1	1	"SixItems"	6	1	13	14	16	13
"427"	"13"	1534	1	"SmallFam"	1	"uniform"	0	"SmallFam20.jpg"	1	2	"SixItems"	6	1	13	14	16	13
"428"	"13"	2945	1	"SmallFam"	2	"mixed"	0	"SmallFam20.jpg"	2	2	"SixItems"	6	2	13	14	16	13
"429"	"13"	1263	1	"BigFam"	2	"mixed"	0	"BigFam13.jpg"	2	1	"SixItems"	6	2	13	14	16	13
"430"	"13"	1085	1	"SmallFam"	2	"mixed"	0	"SmallFam1.jpg"	2	2	"SixItems"	6	2	13	14	16	13
"431"	"13"	1455	1	"SmallFam"	1	"uniform"	0	"SmallFam7.jpg"	1	2	"SixItems"	6	1	13	14	16	13
"432"	"13"	1768	1	"BigFam"	2	"mixed"	0	"BigFam15.jpg"	2	1	"SixItems"	6	2	13	14	16	13
"433"	"13"	1946	1	"SmallFam"	2	"mixed"	0	"SmallFam8.jpg"	2	2	"SixItems"	6	2	13	14	16	13
"434"	"13"	3065	1	"SmallFam"	1	"uniform"	0	"SmallFam12.jpg"	1	2	"SixItems"	6	1	13	14	16	13
"435"	"13"	904	1	"BigFam"	1	"uniform"	0	"BigFam18.jpg"	1	1	"SixItems"	6	1	13	14	16	13
"436"	"13"	1484	1	"BigFam"	2	"mixed"	0	"BigFam4.jpg"	2	1	"SixItems"	6	2	13	14	16	13
"437"	"13"	1590	1	"BigFam"	1	"uniform"	0	"BigFam4.jpg"	1	1	"SixItems"	6	1	13	14	16	13
"438"	"13"	1273	1	"SmallFam"	1	"uniform"	0	"SmallFam11.jpg"	1	2	"SixItems"	6	1	13	14	16	13
"439"	"13"	3831	1	"BigFam"	1	"uniform"	0	"BigFam5.jpg"	1	1	"SixItems"	6	1	13	14	16	13
"440"	"13"	1978	1	"SmallFam"	1	"uniform"	0	"SmallFam17.jpg"	1	2	"SixItems"	6	1	13	14	16	13
"441"	"13"	3748	1	"BigFam"	2	"mixed"	0	"BigFam18.jpg"	2	1	"SixItems"	6	2	13	14	16	13
"442"	"13"	1665	1	"SmallFam"	1	"uniform"	0	"SmallFam8.jpg"	1	2	"SixItems"	6	1	13	14	16	13
"443"	"13"	972	1	"BigFam"	2	"mixed"	0	"BigFam19.jpg"	2	1	"SixItems"	6	2	13	14	16	13
"444"	"13"	1612	1	"SmallFam"	2	"mixed"	0	"SmallFam5.jpg"	2	2	"SixItems"	6	2	13	14	16	13
"445"	"13"	879	1	"BigFam"	1	"uniform"	0	"BigFam13.jpg"	1	1	"SixItems"	6	1	13	14	16	13
"446"	"13"	2059	1	"BigFam"	1	"uniform"	0	"BigFam16.jpg"	1	1	"SixItems"	6	1	13	14	16	13
"447"	"13"	1088	1	"SmallFam"	2	"mixed"	0	"SmallFam10.jpg"	2	2	"SixItems"	6	2	13	14	16	13
"448"	"13"	595	1	"SmallFam"	1	"uniform"	0	"SmallFam14.jpg"	1	2	"SixItems"	6	1	13	14	16	13
"449"	"13"	1488	1	"BigFam"	2	"mixed"	0	"BigFam7.jpg"	2	1	"SixItems"	6	2	13	14	16	13
"450"	"13"	1693	1	"SmallFam"	2	"mixed"	0	"SmallFam6.jpg"	2	2	"SixItems"	6	2	13	14	16	13
"451"	"13"	2335	1	"BigFam"	1	"uniform"	0	"BigFam7.jpg"	1	1	"SixItems"	6	1	13	14	16	13
"452"	"13"	1557	1	"BigFam"	2	"mixed"	0	"BigFam11.jpg"	2	1	"SixItems"	6	2	13	14	16	13
"453"	"13"	1756	1	"SmallFam"	1	"uniform"	0	"SmallFam9.jpg"	1	2	"SixItems"	6	1	13	14	16	13
"454"	"13"	1623	1	"BigFam"	1	"uniform"	0	"BigFam20.jpg"	1	1	"SixItems"	6	1	13	14	16	13
"455"	"13"	3638	1	"SmallFam"	2	"mixed"	0	"SmallFam19.jpg"	2	2	"SixItems"	6	2	13	14	16	13
"456"	"13"	2791	1	"BigFam"	2	"mixed"	0	"BigFam17.jpg"	2	1	"SixItems"	6	2	13	14	16	13
"457"	"13"	2379	1	"SmallFam"	2	"mixed"	0	"SmallFam2.jpg"	2	2	"SixItems"	6	2	13	14	16	13
"458"	"13"	853	1	"SmallFam"	1	"uniform"	0	"SmallFam10.jpg"	1	2	"SixItems"	6	1	13	14	16	13
"459"	"13"	821	1	"BigFam"	1	"uniform"	0	"BigFam2.jpg"	1	1	"SixItems"	6	1	13	14	16	13
"460"	"13"	1283	1	"BigFam"	2	"mixed"	0	"BigFam8.jpg"	2	1	"SixItems"	6	2	13	14	16	13
"461"	"13"	1360	1	"SmallFam"	1	"uniform"	0	"SmallFam3.jpg"	1	2	"SixItems"	6	1	13	14	16	13
"462"	"13"	706	1	"SmallFam"	1	"uniform"	0	"SmallFam13.jpg"	1	2	"SixItems"	6	1	13	14	16	13
"463"	"13"	3264	1	"SmallFam"	2	"mixed"	0	"SmallFam14.jpg"	2	2	"SixItems"	6	2	13	14	16	13
"464"	"13"	1840	1	"BigFam"	2	"mixed"	0	"BigFam9.jpg"	2	1	"SixItems"	6	2	13	14	16	13
"465"	"13"	1716	1	"SmallFam"	1	"uniform"	0	"SmallFam1.jpg"	1	2	"SixItems"	6	1	13	14	16	13
"466"	"13"	1281	1	"SmallFam"	2	"mixed"	0	"SmallFam4.jpg"	2	2	"SixItems"	6	2	13	14	16	13
"467"	"13"	1984	1	"BigFam"	1	"uniform"	0	"BigFam17.jpg"	1	1	"SixItems"	6	1	13	14	16	13
"468"	"13"	1477	1	"BigFam"	2	"mixed"	0	"BigFam1.jpg"	2	1	"SixItems"	6	2	13	14	16	13
"469"	"13"	2272	1	"SmallFam"	2	"mixed"	0	"SmallFam15.jpg"	2	2	"SixItems"	6	2	13	14	16	13
"470"	"13"	1189	1	"BigFam"	1	"uniform"	0	"BigFam1.jpg"	1	1	"SixItems"	6	1	13	14	16	13
"471"	"13"	1485	1	"BigFam"	2	"mixed"	0	"BigFam2.jpg"	2	1	"SixItems"	6	2	13	14	16	13
"472"	"13"	1627	1	"SmallFam"	1	"uniform"	0	"SmallFam5.jpg"	1	2	"SixItems"	6	1	13	14	16	13
"473"	"14"	2160	1	"BigFam"	2	"mixed"	0	"BigFam3.jpg"	2	1	"SixItems"	6	2	14	16	16	13
"474"	"14"	987	1	"BigFam"	2	"mixed"	0	"BigFam18.jpg"	2	1	"SixItems"	6	2	14	16	16	13
"475"	"14"	1400	1	"SmallFam"	1	"uniform"	0	"SmallFam9.jpg"	1	2	"SixItems"	6	1	14	16	16	13
"476"	"14"	3004	1	"BigFam"	1	"uniform"	0	"BigFam7.jpg"	1	1	"SixItems"	6	1	14	16	16	13
"477"	"14"	1819	1	"SmallFam"	1	"uniform"	0	"SmallFam4.jpg"	1	2	"SixItems"	6	1	14	16	16	13
"478"	"14"	1018	1	"BigFam"	2	"mixed"	0	"BigFam7.jpg"	2	1	"SixItems"	6	2	14	16	16	13
"479"	"14"	1337	1	"SmallFam"	2	"mixed"	0	"SmallFam8.jpg"	2	2	"SixItems"	6	2	14	16	16	13
"480"	"14"	837	1	"BigFam"	1	"uniform"	0	"BigFam16.jpg"	1	1	"SixItems"	6	1	14	16	16	13
"481"	"14"	1148	1	"SmallFam"	2	"mixed"	0	"SmallFam3.jpg"	2	2	"SixItems"	6	2	14	16	16	13
"482"	"14"	921	1	"BigFam"	2	"mixed"	0	"BigFam19.jpg"	2	1	"SixItems"	6	2	14	16	16	13
"483"	"14"	1303	1	"BigFam"	1	"uniform"	0	"BigFam20.jpg"	1	1	"SixItems"	6	1	14	16	16	13
"484"	"14"	1442	1	"SmallFam"	1	"uniform"	0	"SmallFam6.jpg"	1	2	"SixItems"	6	1	14	16	16	13
"485"	"14"	1432	1	"BigFam"	2	"mixed"	0	"BigFam11.jpg"	2	1	"SixItems"	6	2	14	16	16	13
"486"	"14"	2290	1	"BigFam"	1	"uniform"	0	"BigFam10.jpg"	1	1	"SixItems"	6	1	14	16	16	13
"487"	"14"	880	1	"SmallFam"	1	"uniform"	0	"SmallFam18.jpg"	1	2	"SixItems"	6	1	14	16	16	13
"488"	"14"	1170	1	"SmallFam"	2	"mixed"	0	"SmallFam10.jpg"	2	2	"SixItems"	6	2	14	16	16	13
"489"	"14"	1031	1	"SmallFam"	2	"mixed"	0	"SmallFam12.jpg"	2	2	"SixItems"	6	2	14	16	16	13
"490"	"14"	1993	1	"BigFam"	1	"uniform"	0	"BigFam11.jpg"	1	1	"SixItems"	6	1	14	16	16	13
"491"	"14"	2969	1	"BigFam"	2	"mixed"	0	"BigFam8.jpg"	2	1	"SixItems"	6	2	14	16	16	13
"492"	"14"	1373	1	"SmallFam"	1	"uniform"	0	"SmallFam3.jpg"	1	2	"SixItems"	6	1	14	16	16	13
"493"	"14"	1106	1	"BigFam"	1	"uniform"	0	"BigFam15.jpg"	1	1	"SixItems"	6	1	14	16	16	13
"494"	"14"	948	1	"BigFam"	2	"mixed"	0	"BigFam6.jpg"	2	1	"SixItems"	6	2	14	16	16	13
"495"	"14"	2014	1	"SmallFam"	1	"uniform"	0	"SmallFam5.jpg"	1	2	"SixItems"	6	1	14	16	16	13
"496"	"14"	2162	1	"BigFam"	2	"mixed"	0	"BigFam15.jpg"	2	1	"SixItems"	6	2	14	16	16	13
"497"	"14"	1005	1	"BigFam"	1	"uniform"	0	"BigFam18.jpg"	1	1	"SixItems"	6	1	14	16	16	13
"498"	"14"	3492	1	"SmallFam"	1	"uniform"	0	"SmallFam19.jpg"	1	2	"SixItems"	6	1	14	16	16	13
"499"	"14"	2447	1	"SmallFam"	2	"mixed"	0	"SmallFam9.jpg"	2	2	"SixItems"	6	2	14	16	16	13
"500"	"14"	1572	1	"SmallFam"	1	"uniform"	0	"SmallFam14.jpg"	1	2	"SixItems"	6	1	14	16	16	13
"501"	"14"	2314	1	"BigFam"	2	"mixed"	0	"BigFam9.jpg"	2	1	"SixItems"	6	2	14	16	16	13
"502"	"14"	1544	1	"SmallFam"	1	"uniform"	0	"SmallFam2.jpg"	1	2	"SixItems"	6	1	14	16	16	13
"503"	"14"	2003	1	"SmallFam"	2	"mixed"	0	"SmallFam13.jpg"	2	2	"SixItems"	6	2	14	16	16	13
"504"	"14"	1494	1	"BigFam"	1	"uniform"	0	"BigFam9.jpg"	1	1	"SixItems"	6	1	14	16	16	13
"505"	"14"	1137	1	"BigFam"	2	"mixed"	0	"BigFam5.jpg"	2	1	"SixItems"	6	2	14	16	16	13
"506"	"14"	2865	1	"BigFam"	1	"uniform"	0	"BigFam1.jpg"	1	1	"SixItems"	6	1	14	16	16	13
"507"	"14"	2529	1	"SmallFam"	1	"uniform"	0	"SmallFam20.jpg"	1	2	"SixItems"	6	1	14	16	16	13
"508"	"14"	1329	1	"BigFam"	2	"mixed"	0	"BigFam10.jpg"	2	1	"SixItems"	6	2	14	16	16	13
"509"	"14"	1353	1	"BigFam"	1	"uniform"	0	"BigFam5.jpg"	1	1	"SixItems"	6	1	14	16	16	13
"510"	"14"	3684	1	"SmallFam"	1	"uniform"	0	"SmallFam13.jpg"	1	2	"SixItems"	6	1	14	16	16	13
"511"	"14"	2000	1	"SmallFam"	2	"mixed"	0	"SmallFam16.jpg"	2	2	"SixItems"	6	2	14	16	16	13
"512"	"14"	3156	1	"BigFam"	1	"uniform"	0	"BigFam6.jpg"	1	1	"SixItems"	6	1	14	16	16	13
"513"	"14"	888	1	"BigFam"	2	"mixed"	0	"BigFam12.jpg"	2	1	"SixItems"	6	2	14	16	16	13
"514"	"14"	1015	1	"SmallFam"	1	"uniform"	0	"SmallFam7.jpg"	1	2	"SixItems"	6	1	14	16	16	13
"515"	"14"	1347	1	"SmallFam"	2	"mixed"	0	"SmallFam15.jpg"	2	2	"SixItems"	6	2	14	16	16	13
"516"	"14"	884	1	"BigFam"	2	"mixed"	0	"BigFam1.jpg"	2	1	"SixItems"	6	2	14	16	16	13
"517"	"14"	1148	1	"SmallFam"	1	"uniform"	0	"SmallFam10.jpg"	1	2	"SixItems"	6	1	14	16	16	13
"518"	"14"	3496	1	"SmallFam"	2	"mixed"	0	"SmallFam17.jpg"	2	2	"SixItems"	6	2	14	16	16	13
"519"	"14"	1004	1	"SmallFam"	1	"uniform"	0	"SmallFam12.jpg"	1	2	"SixItems"	6	1	14	16	16	13
"520"	"14"	1570	1	"BigFam"	2	"mixed"	0	"BigFam13.jpg"	2	1	"SixItems"	6	2	14	16	16	13
"521"	"14"	2727	1	"SmallFam"	2	"mixed"	0	"SmallFam20.jpg"	2	2	"SixItems"	6	2	14	16	16	13
"522"	"14"	2202	1	"SmallFam"	2	"mixed"	0	"SmallFam6.jpg"	2	2	"SixItems"	6	2	14	16	16	13
"523"	"14"	716	1	"BigFam"	2	"mixed"	0	"BigFam20.jpg"	2	1	"SixItems"	6	2	14	16	16	13
"524"	"14"	1185	1	"BigFam"	1	"uniform"	0	"BigFam2.jpg"	1	1	"SixItems"	6	1	14	16	16	13
"525"	"14"	1620	1	"SmallFam"	2	"mixed"	0	"SmallFam7.jpg"	2	2	"SixItems"	6	2	14	16	16	13
"526"	"14"	1458	1	"BigFam"	2	"mixed"	0	"BigFam4.jpg"	2	1	"SixItems"	6	2	14	16	16	13
"527"	"14"	1965	1	"SmallFam"	1	"uniform"	0	"SmallFam15.jpg"	1	2	"SixItems"	6	1	14	16	16	13
"528"	"14"	2541	1	"BigFam"	1	"uniform"	0	"BigFam19.jpg"	1	1	"SixItems"	6	1	14	16	16	13
"529"	"14"	1112	1	"SmallFam"	1	"uniform"	0	"SmallFam16.jpg"	1	2	"SixItems"	6	1	14	16	16	13
"530"	"14"	1611	1	"SmallFam"	2	"mixed"	0	"SmallFam4.jpg"	2	2	"SixItems"	6	2	14	16	16	13
"531"	"14"	3007	1	"BigFam"	1	"uniform"	0	"BigFam14.jpg"	1	1	"SixItems"	6	1	14	16	16	13
"532"	"16"	3048	1	"BigFam"	2	"mixed"	0	"BigFam14.jpg"	2	1	"SixItems"	6	2	4	6	5	6
"533"	"16"	1456	1	"SmallFam"	1	"uniform"	0	"SmallFam8.jpg"	1	2	"SixItems"	6	1	4	6	5	6
"534"	"16"	952	1	"SmallFam"	2	"mixed"	0	"SmallFam17.jpg"	2	2	"SixItems"	6	2	4	6	5	6
"535"	"16"	3342	1	"BigFam"	1	"uniform"	0	"BigFam2.jpg"	1	1	"SixItems"	6	1	4	6	5	6
"536"	"16"	1054	1	"SmallFam"	2	"mixed"	0	"SmallFam4.jpg"	2	2	"SixItems"	6	2	4	6	5	6
"537"	"16"	622	1	"SmallFam"	1	"uniform"	0	"SmallFam17.jpg"	1	2	"SixItems"	6	1	4	6	5	6
"538"	"16"	1280	1	"BigFam"	2	"mixed"	0	"BigFam5.jpg"	2	1	"SixItems"	6	2	4	6	5	6
"539"	"16"	1260	1	"SmallFam"	2	"mixed"	0	"SmallFam15.jpg"	2	2	"SixItems"	6	2	4	6	5	6
"540"	"16"	2594	1	"SmallFam"	1	"uniform"	0	"SmallFam14.jpg"	1	2	"SixItems"	6	1	4	6	5	6
"541"	"16"	3897	1	"BigFam"	1	"uniform"	0	"BigFam10.jpg"	1	1	"SixItems"	6	1	4	6	5	6
"542"	"16"	2655	1	"BigFam"	2	"mixed"	0	"BigFam15.jpg"	2	1	"SixItems"	6	2	4	6	5	6
"543"	"16"	2299	1	"SmallFam"	1	"uniform"	0	"SmallFam18.jpg"	1	2	"SixItems"	6	1	4	6	5	6
"544"	"16"	2689	1	"BigFam"	1	"uniform"	0	"BigFam6.jpg"	1	1	"SixItems"	6	1	4	6	5	6
"545"	"16"	1061	1	"SmallFam"	2	"mixed"	0	"SmallFam19.jpg"	2	2	"SixItems"	6	2	4	6	5	6
"546"	"16"	2931	1	"BigFam"	2	"mixed"	0	"BigFam6.jpg"	2	1	"SixItems"	6	2	4	6	5	6
"547"	"16"	2217	1	"SmallFam"	2	"mixed"	0	"SmallFam16.jpg"	2	2	"SixItems"	6	2	4	6	5	6
"548"	"16"	1482	1	"SmallFam"	1	"uniform"	0	"SmallFam2.jpg"	1	2	"SixItems"	6	1	4	6	5	6
"549"	"16"	3772	1	"BigFam"	1	"uniform"	0	"BigFam1.jpg"	1	1	"SixItems"	6	1	4	6	5	6
"550"	"16"	1229	1	"SmallFam"	1	"uniform"	0	"SmallFam13.jpg"	1	2	"SixItems"	6	1	4	6	5	6
"551"	"16"	1021	1	"BigFam"	2	"mixed"	0	"BigFam7.jpg"	2	1	"SixItems"	6	2	4	6	5	6
"552"	"16"	1733	1	"SmallFam"	2	"mixed"	0	"SmallFam14.jpg"	2	2	"SixItems"	6	2	4	6	5	6
"553"	"17"	1344	1	"SmallFam"	2	"mixed"	0	"SmallFam5.jpg"	2	2	"SixItems"	6	2	15	15	12	15
"554"	"17"	2280	1	"BigFam"	2	"mixed"	0	"BigFam14.jpg"	2	1	"SixItems"	6	2	15	15	12	15
"555"	"17"	1972	1	"SmallFam"	2	"mixed"	0	"SmallFam6.jpg"	2	2	"SixItems"	6	2	15	15	12	15
"556"	"17"	2278	1	"BigFam"	1	"uniform"	0	"BigFam4.jpg"	1	1	"SixItems"	6	1	15	15	12	15
"557"	"17"	2619	1	"SmallFam"	1	"uniform"	0	"SmallFam20.jpg"	1	2	"SixItems"	6	1	15	15	12	15
"558"	"17"	2316	1	"BigFam"	2	"mixed"	0	"BigFam10.jpg"	2	1	"SixItems"	6	2	15	15	12	15
"559"	"17"	994	1	"SmallFam"	1	"uniform"	0	"SmallFam10.jpg"	1	2	"SixItems"	6	1	15	15	12	15
"560"	"17"	879	1	"BigFam"	1	"uniform"	0	"BigFam14.jpg"	1	1	"SixItems"	6	1	15	15	12	15
"561"	"17"	1353	1	"SmallFam"	2	"mixed"	0	"SmallFam14.jpg"	2	2	"SixItems"	6	2	15	15	12	15
"562"	"17"	1453	1	"SmallFam"	1	"uniform"	0	"SmallFam8.jpg"	1	2	"SixItems"	6	1	15	15	12	15
"563"	"17"	1216	1	"SmallFam"	2	"mixed"	0	"SmallFam7.jpg"	2	2	"SixItems"	6	2	15	15	12	15
"564"	"17"	2072	1	"BigFam"	2	"mixed"	0	"BigFam20.jpg"	2	1	"SixItems"	6	2	15	15	12	15
"565"	"17"	1206	1	"BigFam"	1	"uniform"	0	"BigFam3.jpg"	1	1	"SixItems"	6	1	15	15	12	15
"566"	"17"	2955	1	"BigFam"	2	"mixed"	0	"BigFam13.jpg"	2	1	"SixItems"	6	2	15	15	12	15
"567"	"17"	3046	1	"SmallFam"	1	"uniform"	0	"SmallFam11.jpg"	1	2	"SixItems"	6	1	15	15	12	15
"568"	"17"	2865	1	"BigFam"	1	"uniform"	0	"BigFam12.jpg"	1	1	"SixItems"	6	1	15	15	12	15
"569"	"17"	2001	1	"BigFam"	1	"uniform"	0	"BigFam15.jpg"	1	1	"SixItems"	6	1	15	15	12	15
"570"	"17"	2343	1	"SmallFam"	1	"uniform"	0	"SmallFam13.jpg"	1	2	"SixItems"	6	1	15	15	12	15
"571"	"17"	1638	1	"SmallFam"	2	"mixed"	0	"SmallFam17.jpg"	2	2	"SixItems"	6	2	15	15	12	15
"572"	"17"	1976	1	"SmallFam"	1	"uniform"	0	"SmallFam18.jpg"	1	2	"SixItems"	6	1	15	15	12	15
"573"	"17"	1385	1	"BigFam"	1	"uniform"	0	"BigFam16.jpg"	1	1	"SixItems"	6	1	15	15	12	15
"574"	"17"	1944	1	"SmallFam"	2	"mixed"	0	"SmallFam19.jpg"	2	2	"SixItems"	6	2	15	15	12	15
"575"	"17"	2392	1	"BigFam"	2	"mixed"	0	"BigFam8.jpg"	2	1	"SixItems"	6	2	15	15	12	15
"576"	"17"	1886	1	"SmallFam"	2	"mixed"	0	"SmallFam12.jpg"	2	2	"SixItems"	6	2	15	15	12	15
"577"	"17"	1341	1	"BigFam"	1	"uniform"	0	"BigFam19.jpg"	1	1	"SixItems"	6	1	15	15	12	15
"578"	"17"	1402	1	"SmallFam"	1	"uniform"	0	"SmallFam2.jpg"	1	2	"SixItems"	6	1	15	15	12	15
"579"	"17"	1906	1	"BigFam"	1	"uniform"	0	"BigFam13.jpg"	1	1	"SixItems"	6	1	15	15	12	15
"580"	"17"	1005	1	"SmallFam"	1	"uniform"	0	"SmallFam9.jpg"	1	2	"SixItems"	6	1	15	15	12	15
"581"	"17"	1036	1	"SmallFam"	2	"mixed"	0	"SmallFam1.jpg"	2	2	"SixItems"	6	2	15	15	12	15
"582"	"17"	1068	1	"BigFam"	2	"mixed"	0	"BigFam16.jpg"	2	1	"SixItems"	6	2	15	15	12	15
"583"	"17"	2667	1	"SmallFam"	1	"uniform"	0	"SmallFam15.jpg"	1	2	"SixItems"	6	1	15	15	12	15
"584"	"17"	2886	1	"BigFam"	1	"uniform"	0	"BigFam8.jpg"	1	1	"SixItems"	6	1	15	15	12	15
"585"	"17"	1605	1	"SmallFam"	2	"mixed"	0	"SmallFam4.jpg"	2	2	"SixItems"	6	2	15	15	12	15
"586"	"17"	2621	1	"BigFam"	2	"mixed"	0	"BigFam5.jpg"	2	1	"SixItems"	6	2	15	15	12	15
"587"	"17"	1137	1	"SmallFam"	1	"uniform"	0	"SmallFam19.jpg"	1	2	"SixItems"	6	1	15	15	12	15
"588"	"17"	1432	1	"BigFam"	1	"uniform"	0	"BigFam9.jpg"	1	1	"SixItems"	6	1	15	15	12	15
"589"	"17"	1195	1	"BigFam"	2	"mixed"	0	"BigFam9.jpg"	2	1	"SixItems"	6	2	15	15	12	15
"590"	"17"	1576	1	"SmallFam"	2	"mixed"	0	"SmallFam10.jpg"	2	2	"SixItems"	6	2	15	15	12	15
"591"	"17"	2083	1	"SmallFam"	2	"mixed"	0	"SmallFam8.jpg"	2	2	"SixItems"	6	2	15	15	12	15
"592"	"17"	1302	1	"SmallFam"	1	"uniform"	0	"SmallFam17.jpg"	1	2	"SixItems"	6	1	15	15	12	15
"593"	"17"	1253	1	"BigFam"	2	"mixed"	0	"BigFam19.jpg"	2	1	"SixItems"	6	2	15	15	12	15
"594"	"17"	1887	1	"BigFam"	1	"uniform"	0	"BigFam18.jpg"	1	1	"SixItems"	6	1	15	15	12	15
"595"	"17"	1903	1	"BigFam"	1	"uniform"	0	"BigFam7.jpg"	1	1	"SixItems"	6	1	15	15	12	15
"596"	"17"	2543	1	"BigFam"	2	"mixed"	0	"BigFam2.jpg"	2	1	"SixItems"	6	2	15	15	12	15
"597"	"17"	2150	1	"SmallFam"	2	"mixed"	0	"SmallFam15.jpg"	2	2	"SixItems"	6	2	15	15	12	15
"598"	"17"	3094	1	"SmallFam"	1	"uniform"	0	"SmallFam4.jpg"	1	2	"SixItems"	6	1	15	15	12	15
"599"	"17"	2449	1	"BigFam"	1	"uniform"	0	"BigFam20.jpg"	1	1	"SixItems"	6	1	15	15	12	15
"600"	"17"	2603	1	"SmallFam"	1	"uniform"	0	"SmallFam7.jpg"	1	2	"SixItems"	6	1	15	15	12	15
"601"	"17"	1225	1	"BigFam"	2	"mixed"	0	"BigFam6.jpg"	2	1	"SixItems"	6	2	15	15	12	15
"602"	"17"	2131	1	"SmallFam"	2	"mixed"	0	"SmallFam2.jpg"	2	2	"SixItems"	6	2	15	15	12	15
"603"	"17"	3806	1	"BigFam"	1	"uniform"	0	"BigFam5.jpg"	1	1	"SixItems"	6	1	15	15	12	15
"604"	"17"	2891	1	"BigFam"	2	"mixed"	0	"BigFam18.jpg"	2	1	"SixItems"	6	2	15	15	12	15
"605"	"17"	1005	1	"SmallFam"	1	"uniform"	0	"SmallFam5.jpg"	1	2	"SixItems"	6	1	15	15	12	15
"606"	"17"	1476	1	"SmallFam"	2	"mixed"	0	"SmallFam9.jpg"	2	2	"SixItems"	6	2	15	15	12	15
"607"	"17"	1130	1	"SmallFam"	1	"uniform"	0	"SmallFam6.jpg"	1	2	"SixItems"	6	1	15	15	12	15
"608"	"17"	2802	1	"BigFam"	1	"uniform"	0	"BigFam10.jpg"	1	1	"SixItems"	6	1	15	15	12	15
"609"	"17"	2055	1	"SmallFam"	2	"mixed"	0	"SmallFam18.jpg"	2	2	"SixItems"	6	2	15	15	12	15
"610"	"18"	1113	1	"SmallFam"	2	"mixed"	0	"SmallFam6.jpg"	2	2	"SixItems"	6	2	14	10	14	12
"611"	"18"	981	1	"BigFam"	1	"uniform"	0	"BigFam20.jpg"	1	1	"SixItems"	6	1	14	10	14	12
"612"	"18"	964	1	"BigFam"	2	"mixed"	0	"BigFam8.jpg"	2	1	"SixItems"	6	2	14	10	14	12
"613"	"18"	2466	1	"SmallFam"	2	"mixed"	0	"SmallFam11.jpg"	2	2	"SixItems"	6	2	14	10	14	12
"614"	"18"	1105	1	"SmallFam"	1	"uniform"	0	"SmallFam6.jpg"	1	2	"SixItems"	6	1	14	10	14	12
"615"	"18"	1605	1	"SmallFam"	2	"mixed"	0	"SmallFam13.jpg"	2	2	"SixItems"	6	2	14	10	14	12
